,pessoa,tempo,emocoes
2284,6,602.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2285,6,604.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2286,6,606.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2287,6,608.0,"['Anticipation', 'Excitement', 'Fatigue', 'Happiness']"
2288,6,610.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2289,6,612.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2290,6,614.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2291,6,616.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2292,6,618.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2293,6,620.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2294,6,622.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2295,6,624.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2296,6,626.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2297,6,628.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2298,6,630.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2299,6,632.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2300,6,634.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
2301,6,636.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2302,6,638.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2303,6,640.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Suffering', 'Sympathy']"
2304,6,642.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2305,6,644.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2306,6,646.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2307,6,648.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2308,6,650.0,"['Affection', 'Annoyance', 'Anticipation', 'Disconnection', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2309,6,652.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2310,6,654.0,"['Affection', 'Annoyance', 'Anticipation', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2311,6,656.0,"['Anticipation', 'Engagement', 'Excitement', 'Fatigue', 'Happiness']"
2312,6,658.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2313,6,660.0,"['Anticipation', 'Excitement', 'Fatigue', 'Happiness']"
2314,6,662.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2315,6,664.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2316,6,670.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2317,6,674.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2318,6,678.0,"['Affection', 'Anticipation', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2319,6,680.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2320,6,682.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2321,6,684.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2322,6,686.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2323,6,688.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2324,7,0.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2325,7,2.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2326,7,4.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2327,7,6.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2328,7,8.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2329,7,10.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2330,7,12.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2331,7,14.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2332,7,16.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2333,7,18.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2334,7,20.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2335,7,22.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2336,7,24.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2337,7,28.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2338,7,30.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2339,7,32.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness']"
2340,7,34.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2341,7,36.0,"['Affection', 'Annoyance', 'Anticipation', 'Disconnection', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2342,7,38.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2343,7,40.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2344,7,42.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2345,7,44.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2346,7,46.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2347,7,48.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2348,7,50.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2349,7,52.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2350,7,54.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2351,7,56.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2352,7,58.0,"['Anticipation', 'Excitement', 'Fatigue', 'Happiness']"
2353,7,60.0,"['Anticipation', 'Excitement', 'Fatigue', 'Happiness']"
2354,7,62.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2355,7,64.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2356,7,66.0,"['Affection', 'Annoyance', 'Anticipation', 'Disconnection', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2357,7,68.0,"['Anticipation', 'Excitement', 'Fatigue', 'Happiness', 'Pleasure']"
2358,7,70.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2359,7,72.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2360,7,74.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2361,7,76.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2362,7,78.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2363,7,80.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2364,7,82.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2365,7,84.0,"['Affection', 'Annoyance', 'Anticipation', 'Disconnection', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2366,7,86.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2367,7,88.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2368,7,90.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2369,7,92.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2370,7,94.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2371,7,96.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2372,7,98.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2373,7,100.0,"['Affection', 'Anticipation', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure']"
2374,7,102.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2375,7,104.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2376,7,106.0,"['Affection', 'Annoyance', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Suffering', 'Sympathy']"
2377,7,108.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2378,7,110.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2379,7,112.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2380,7,114.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness']"
2381,7,116.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2382,7,118.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2383,7,120.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2384,7,122.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2385,7,124.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2386,7,126.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2387,7,128.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2388,7,130.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2389,7,132.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2390,7,134.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2391,7,136.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2392,7,138.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2393,7,140.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2394,7,142.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2395,7,144.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2396,7,146.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2397,7,148.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2398,7,150.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2399,7,152.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2400,7,154.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2401,7,158.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2402,7,160.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2403,7,162.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2404,7,164.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2405,7,166.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2406,7,168.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2407,7,170.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2408,7,172.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2409,7,174.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2410,7,176.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2411,7,178.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2412,7,180.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2413,7,182.0,"['Affection', 'Annoyance', 'Anticipation', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Fatigue', 'Happiness', 'Pleasure', 'Sympathy']"
2414,7,186.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
2415,7,188.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2416,7,190.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
2417,7,192.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2418,7,194.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2419,7,196.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2420,7,198.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2421,7,200.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2422,7,202.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2423,7,204.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2424,7,206.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2425,7,208.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
2426,7,210.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
